CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,20892800.0,17181000.0,4086620.0,535299.0,16189.3,61663.9,260164.0,1.21604
0,884000,902000000,21831800.0,17212300.0,3644920.0,444574.0,16861.5,64280.1,271597.0,1.26838
0,884000,1104000000,22253700.0,17215600.0,3423210.0,415993.0,17125.3,65281.1,276649.0,1.29265
0,884000,1373000000,22701500.0,17218300.0,3182080.0,390805.0,17524.2,67015.2,282338.0,1.31845
0,884000,1531000000,22965500.0,17223300.0,3033110.0,386201.0,17569.2,67441.8,285511.0,1.3334
0,884000,1795000000,23029400.0,17225500.0,3013500.0,369393.0,17768.7,67734.4,286241.0,1.33694
0,884000,2107000000,23336000.0,17223600.0,2853310.0,343571.0,17890.1,68448.6,289911.0,1.35487
0,884000,2405000000,23477900.0,17238500.0,2787950.0,338476.0,18107.3,68747.7,291865.0,1.36195
0,884000,2746000000,23843700.0,17232400.0,2567820.0,332503.0,18242.0,69778.6,296846.0,1.38366
0,960000,418000000,22353600.0,18702000.0,4655770.0,609044.0,17232.5,65841.1,277922.0,1.19525
0,960000,902000000,23416600.0,18731100.0,4120620.0,534961.0,17924.6,68870.7,291175.0,1.25015
0,960000,1104000000,23890700.0,18738300.0,3903260.0,474728.0,18416.2,70115.0,297373.0,1.27496
0,960000,1373000000,24411800.0,18739000.0,3601100.0,464322.0,18696.6,71642.0,303186.0,1.30273
0,960000,1531000000,24718400.0,18750300.0,3451560.0,441005.0,18951.1,72551.8,307556.0,1.3183
0,960000,1795000000,24787000.0,18748500.0,3428510.0,420949.0,19103.3,72666.3,308074.0,1.32208
0,960000,2107000000,25147500.0,18762000.0,3245490.0,400829.0,19445.3,73823.7,312648.0,1.34035
0,960000,2405000000,25298800.0,18760200.0,3167160.0,386491.0,19506.0,74157.8,314541.0,1.34853
0,960000,2746000000,25745300.0,18768400.0,2929550.0,363790.0,19791.2,75333.9,320202.0,1.37174
0,1037000,418000000,23774500.0,20222800.0,5239490.0,692058.0,18315.1,69923.5,295595.0,1.17562
0,1037000,902000000,24930300.0,20250800.0,4655520.0,609794.0,19099.4,73277.6,309958.0,1.23108
0,1037000,1104000000,25446700.0,20249800.0,4382610.0,571429.0,19525.3,74682.9,316442.0,1.25664
0,1037000,1373000000,26055900.0,20257000.0,4090330.0,504794.0,20069.8,76566.3,324024.0,1.28627
0,1037000,1531000000,26403600.0,20270300.0,3899180.0,500373.0,20203.5,77562.5,328414.0,1.30258
0,1037000,1795000000,26481400.0,20272900.0,3868210.0,487009.0,20414.8,77613.6,329707.0,1.30624
0,1037000,2107000000,26904000.0,20282200.0,3660640.0,450085.0,20638.8,78751.1,334183.0,1.32648
0,1037000,2405000000,27080200.0,20283500.0,3572230.0,433977.0,20803.5,79334.3,336646.0,1.33508
0,1037000,2746000000,27546600.0,20273900.0,3287120.0,428960.0,21028.2,80515.0,342340.0,1.35872
0,1133000,418000000,25469000.0,22123500.0,6009640.0,803929.0,19643.3,74933.8,316547.0,1.15121
0,1133000,902000000,26820700.0,22149700.0,5321710.0,706157.0,20527.1,78724.1,333252.0,1.21088
0,1133000,1104000000,27392800.0,22153600.0,5031690.0,656369.0,20919.9,80337.2,340450.0,1.23649
0,1133000,1373000000,28086800.0,22157600.0,4695420.0,579591.0,21614.3,82380.1,349277.0,1.26759
0,1133000,1531000000,28486800.0,22176800.0,4475580.0,578210.0,21766.4,83572.7,354346.0,1.28454
0,1133000,1795000000,28581600.0,22174400.0,4444600.0,549592.0,21961.4,83667.2,355020.0,1.28895
0,1133000,2107000000,29047500.0,22186800.0,4196370.0,530548.0,22255.7,85151.3,360659.0,1.30923
0,1133000,2405000000,29265600.0,22184100.0,4066610.0,526444.0,22358.0,85714.5,363817.0,1.31922
0,1133000,2746000000,29802100.0,22188800.0,3801140.0,473960.0,22899.2,87189.2,370742.0,1.34312
0,1229000,418000000,27064700.0,24026100.0,6788340.0,968517.0,20935.1,79700.6,336658.0,1.12647
0,1229000,902000000,28639200.0,24049800.0,6040230.0,794600.0,21929.5,83942.8,355594.0,1.19082
0,1229000,1104000000,29241600.0,24054000.0,5723940.0,753059.0,22387.3,85901.0,363813.0,1.21567
0,1229000,1373000000,30050300.0,24061000.0,5344680.0,653439.0,23041.9,88311.5,373917.0,1.24892
0,1229000,1531000000,30485000.0,24071200.0,5088310.0,658692.0,23311.5,89458.1,378992.0,1.26646
0,1229000,1795000000,30621500.0,24074800.0,5043520.0,624688.0,23540.3,89592.9,380847.0,1.27193
0,1229000,2107000000,31134900.0,24090600.0,4756600.0,619179.0,23805.9,91141.5,387164.0,1.2924
0,1229000,2405000000,31424300.0,24087700.0,4626130.0,573034.0,24121.6,91926.4,390509.0,1.30457
