CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,24545600.0,17186700.0,491106.0,1934970.0,16784.7,62878.3,136194.0,1.42818
0,884000,902000000,25235000.0,17214400.0,440464.0,1601490.0,17183.7,63869.2,139797.0,1.46592
0,884000,1104000000,25388700.0,17217600.0,445693.0,1506920.0,17394.4,64061.2,140662.0,1.47458
0,884000,1373000000,25601600.0,17220000.0,435033.0,1392330.0,17392.2,64520.7,141799.0,1.48674
0,884000,1531000000,25800400.0,17228500.0,408307.0,1308570.0,17336.3,65213.4,143131.0,1.49754
0,884000,1795000000,25820200.0,17230800.0,403111.0,1303730.0,17239.8,65009.0,143127.0,1.49849
0,884000,2107000000,25963300.0,17228400.0,397515.0,1221130.0,17380.5,65278.2,143959.0,1.50699
0,884000,2405000000,26035300.0,17240700.0,396617.0,1191220.0,17436.6,65305.5,144226.0,1.5101
0,884000,2746000000,26176400.0,17243500.0,393894.0,1111540.0,17804.5,65512.6,145082.0,1.51804
0,960000,418000000,26508100.0,18704200.0,544213.0,2219230.0,17909.2,67188.1,146745.0,1.41723
0,960000,902000000,27267500.0,18737400.0,491935.0,1850520.0,18681.4,68854.1,151164.0,1.45525
0,960000,1104000000,27483300.0,18738000.0,490218.0,1723470.0,18594.5,69473.8,152283.0,1.46671
0,960000,1373000000,27726900.0,18741600.0,482026.0,1588970.0,18651.1,69733.6,153383.0,1.47943
0,960000,1531000000,27931400.0,18752600.0,462003.0,1497550.0,18819.0,70323.0,154768.0,1.48946
0,960000,1795000000,27937900.0,18751800.0,454484.0,1499610.0,18835.4,70073.1,154771.0,1.48988
0,960000,2107000000,28171400.0,18762600.0,434750.0,1390410.0,18829.7,70378.5,155894.0,1.50146
0,960000,2405000000,28223600.0,18764300.0,435199.0,1360500.0,18892.2,70529.6,156146.0,1.50411
0,960000,2746000000,28393700.0,18771000.0,436755.0,1262860.0,19077.3,71028.8,157267.0,1.51263
0,1037000,418000000,28404100.0,20226900.0,603956.0,2541810.0,19223.8,71980.8,157476.0,1.40427
0,1037000,902000000,29313100.0,20254000.0,539793.0,2089010.0,19624.5,73773.3,162547.0,1.44728
0,1037000,1104000000,29539500.0,20255600.0,541417.0,1953500.0,19870.4,74274.7,163553.0,1.45834
0,1037000,1373000000,29763800.0,20260300.0,540998.0,1823580.0,20369.3,74919.9,165040.0,1.46907
0,1037000,1531000000,30092400.0,20276500.0,497426.0,1686660.0,19791.8,75499.5,166687.0,1.4841
0,1037000,1795000000,30072900.0,20276600.0,503709.0,1691200.0,20023.7,75489.9,166665.0,1.48314
0,1037000,2107000000,30332300.0,20285500.0,478095.0,1570650.0,20131.6,75978.9,167813.0,1.49527
0,1037000,2405000000,30366400.0,20286200.0,483938.0,1545020.0,20346.8,75758.8,168095.0,1.4969
0,1037000,2746000000,30586800.0,20290000.0,477557.0,1422240.0,20291.4,76407.8,169469.0,1.50748
0,1133000,418000000,30770300.0,22121400.0,670796.0,2946470.0,20678.1,77679.3,170352.0,1.39098
0,1133000,902000000,31812700.0,22152000.0,601479.0,2422070.0,21318.1,79673.7,176120.0,1.43611
0,1133000,1104000000,32061100.0,22157800.0,609959.0,2270770.0,21516.6,80810.7,177798.0,1.44694
0,1133000,1373000000,32373700.0,22158200.0,598970.0,2094450.0,21626.0,81445.6,179183.0,1.46103
0,1133000,1531000000,32657700.0,22172100.0,573945.0,1962780.0,21832.7,81668.6,180844.0,1.47292
0,1133000,1795000000,32628500.0,22175400.0,572228.0,1984340.0,21964.5,82407.9,180839.0,1.47138
0,1133000,2107000000,32959000.0,22183500.0,538098.0,1828830.0,22062.0,82344.1,182598.0,1.48574
0,1133000,2405000000,33008700.0,22185900.0,549353.0,1790320.0,22213.0,82513.3,182872.0,1.48782
0,1133000,2746000000,33289800.0,22193100.0,535438.0,1642100.0,22075.1,82911.8,184451.0,1.50001
0,1229000,418000000,33024200.0,24027600.0,759994.0,3407960.0,22273.5,83312.1,182802.0,1.37442
0,1229000,902000000,34257100.0,24057200.0,668624.0,2789940.0,22953.9,85970.8,189781.0,1.42398
0,1229000,1104000000,34488400.0,24058400.0,693213.0,2627490.0,23432.0,87386.6,191068.0,1.43353
0,1229000,1373000000,34906300.0,24061200.0,669169.0,2404250.0,23269.5,87824.5,193456.0,1.45073
0,1229000,1531000000,35222300.0,24075600.0,641329.0,2256650.0,23659.9,88146.4,195255.0,1.46299
