CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,20325000.0,17178200.0,4373290.0,584223.0,17760.2,67726.0,284361.0,1.18318
0,884000,902000000,21328800.0,17213100.0,3898860.0,490713.0,18635.6,70884.9,298372.0,1.2391
0,884000,1104000000,21751500.0,17213700.0,3651850.0,484188.0,18833.6,72230.3,304224.0,1.26361
0,884000,1373000000,22253400.0,17220000.0,3394100.0,446642.0,19349.9,73785.0,311024.0,1.2923
0,884000,1531000000,22552300.0,17227200.0,3259340.0,409085.0,19661.7,74884.6,315339.0,1.30911
0,884000,1795000000,22595500.0,17231000.0,3234860.0,411125.0,19780.6,75082.3,316442.0,1.31133
0,884000,2107000000,22941100.0,17240500.0,3065090.0,382850.0,19918.0,75925.0,320524.0,1.33065
0,884000,2405000000,23176500.0,17318700.0,3007940.0,376556.0,20229.3,76753.7,324454.0,1.33824
0,884000,2746000000,23492400.0,17243300.0,2751640.0,367402.0,20338.6,77914.1,328672.0,1.36241
0,960000,418000000,21675000.0,18694300.0,4948220.0,713586.0,18853.3,72042.3,302868.0,1.15944
0,960000,902000000,22848100.0,18732800.0,4433310.0,562445.0,19973.7,75842.4,319844.0,1.21968
0,960000,1104000000,23337600.0,18734600.0,4174330.0,529030.0,20412.4,77506.9,326634.0,1.24569
0,960000,1373000000,23916100.0,18738000.0,3872750.0,486295.0,20778.8,79158.7,334110.0,1.27634
0,960000,1531000000,24256000.0,18752600.0,3705850.0,463627.0,21080.6,80377.8,338985.0,1.29349
0,960000,1795000000,24315300.0,18753600.0,3670040.0,464609.0,21133.4,80851.5,339904.0,1.29656
0,960000,2107000000,24664400.0,18760800.0,3490910.0,441038.0,21577.6,82007.4,345486.0,1.31468
0,960000,2405000000,24834100.0,18760700.0,3401380.0,428526.0,21708.0,82198.6,347577.0,1.32373
0,960000,2746000000,25318000.0,18763400.0,3139090.0,402453.0,22103.9,83857.7,354476.0,1.34933
0,1037000,418000000,23039500.0,20218500.0,5555470.0,810032.0,19993.1,76530.9,321892.0,1.13952
0,1037000,902000000,24321800.0,20255800.0,4993050.0,639591.0,21275.3,80616.8,340020.0,1.20074
0,1037000,1104000000,24859700.0,20254700.0,4681440.0,626807.0,21529.1,82564.0,347682.0,1.22736
0,1037000,1373000000,25509300.0,20261900.0,4373390.0,551597.0,22176.7,84482.7,356575.0,1.25898
0,1037000,1531000000,25873300.0,20272500.0,4163380.0,553447.0,22394.4,85652.0,361936.0,1.27628
0,1037000,1795000000,25955100.0,20275000.0,4142770.0,527146.0,22605.8,86205.4,363295.0,1.28015
0,1037000,2107000000,26359900.0,20284300.0,3936480.0,499159.0,23221.3,87325.4,368564.0,1.29952
0,1037000,2405000000,26554900.0,20279600.0,3830060.0,484220.0,23154.4,87794.4,371315.0,1.30944
0,1037000,2746000000,27115300.0,20286100.0,3530260.0,453392.0,23525.5,89608.5,378910.0,1.33664
0,1133000,418000000,24646200.0,22123100.0,6363630.0,940414.0,21409.7,81878.2,344482.0,1.11404
0,1133000,902000000,26119200.0,22152700.0,5713790.0,734869.0,22808.7,86703.0,365754.0,1.17906
