CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,17154500.0,17162500.0,1310970.0,5465500.0,46899.4,177972.0,395540.0,0.999534
0,884000,902000000,18495500.0,17204200.0,1260900.0,4753130.0,49978.0,190733.0,426887.0,1.07507
0,884000,1104000000,18857600.0,17203300.0,1271820.0,4522140.0,51031.0,194795.0,435156.0,1.09616
0,884000,1373000000,19282600.0,17208700.0,1280380.0,4262830.0,52113.1,199283.0,444917.0,1.12051
0,884000,1531000000,19690600.0,17219900.0,1246900.0,4061860.0,53035.3,202420.0,454408.0,1.14349
0,884000,1795000000,19705100.0,17220300.0,1241780.0,4056980.0,52930.3,203104.0,454947.0,1.14429
0,884000,2107000000,20132200.0,17228400.0,1209950.0,3840050.0,53551.4,207116.0,464502.0,1.16854
0,884000,2405000000,20246000.0,17229300.0,1212010.0,3770200.0,53947.5,208508.0,467266.0,1.1751
0,884000,2746000000,20624400.0,17228700.0,1216190.0,3535770.0,54711.4,211563.0,475848.0,1.1971
0,960000,418000000,18175600.0,18686400.0,1451500.0,6230130.0,49936.6,188943.0,419595.0,0.97267
0,960000,902000000,19697700.0,18724100.0,1390740.0,5414890.0,53535.5,203969.0,454573.0,1.05199
0,960000,1104000000,20110300.0,18724900.0,1410930.0,5146090.0,54977.6,208167.0,464410.0,1.07398
0,960000,1373000000,20653300.0,18736600.0,1407870.0,4833310.0,55832.4,212934.0,476389.0,1.10229
0,960000,1531000000,21136600.0,18738300.0,1361990.0,4590130.0,56409.9,217204.0,487640.0,1.12799
0,960000,1795000000,21114300.0,18742100.0,1366300.0,4600720.0,56943.2,217671.0,487555.0,1.12657
0,960000,2107000000,21606700.0,18753500.0,1337100.0,4345020.0,57879.9,221150.0,498572.0,1.15214
0,960000,2405000000,21716400.0,18750400.0,1343320.0,4269690.0,58492.5,223322.0,501060.0,1.15818
0,960000,2746000000,22174400.0,18752700.0,1338970.0,3998240.0,58908.6,227224.0,511410.0,1.18247
0,1037000,418000000,19211300.0,20200200.0,1577600.0,6990380.0,52421.1,199489.0,443375.0,0.95105
0,1037000,902000000,20945200.0,20236000.0,1505890.0,6055720.0,56129.6,215990.0,483345.0,1.03505
0,1037000,1104000000,21356800.0,20238900.0,1538840.0,5777750.0,58184.5,220860.0,492809.0,1.05524
0,1037000,1373000000,21955300.0,20247100.0,1536180.0,5426970.0,58972.4,226306.0,506718.0,1.08437
0,1037000,1531000000,22447600.0,20261500.0,1506210.0,5174420.0,60544.3,231377.0,518183.0,1.1079
0,1037000,1795000000,22487700.0,20259700.0,1486040.0,5166420.0,60112.4,231923.0,519106.0,1.10998
0,1037000,2107000000,23038900.0,20269300.0,1457340.0,4873620.0,61298.0,236442.0,531739.0,1.13664
0,1037000,2405000000,23175000.0,20269800.0,1464120.0,4785160.0,61828.3,238325.0,534954.0,1.14333
0,1037000,2746000000,23676800.0,20274900.0,1462120.0,4488010.0,62620.3,243558.0,546026.0,1.16779
