CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,1888630.0,17126100.0,9496390.0,6357900.0,80622.5,275278.0,844205.0,0.110276
0,884000,902000000,2316930.0,17184700.0,9696110.0,5942220.0,91394.1,333267.0,1035660.0,0.134825
0,884000,1104000000,2483660.0,17187600.0,9648370.0,5881700.0,97685.4,356543.0,1110180.0,0.144503
0,884000,1373000000,2674190.0,17187300.0,9573750.0,5830010.0,106931.0,384870.0,1195350.0,0.15559
0,884000,1531000000,2820090.0,17198500.0,9556810.0,5762700.0,112840.0,406444.0,1260560.0,0.163972
0,884000,1795000000,2854210.0,17201500.0,9512050.0,5785500.0,112908.0,409776.0,1275830.0,0.165927
0,884000,2107000000,3045680.0,17210600.0,9484250.0,5697190.0,118865.0,435940.0,1361410.0,0.176965
0,884000,2405000000,3143480.0,17300900.0,9520480.0,5686790.0,122055.0,448458.0,1405140.0,0.181694
0,884000,2746000000,3375090.0,17215200.0,9333950.0,5630360.0,131577.0,483506.0,1508660.0,0.196052
0,960000,418000000,1964960.0,18666700.0,10451400.0,6892850.0,80928.3,284778.0,878350.0,0.105264
0,960000,902000000,2356620.0,18657800.0,10546100.0,6536630.0,95611.5,339319.0,1053420.0,0.1263
0,960000,1104000000,2529440.0,18688600.0,10514700.0,6483800.0,102882.0,364557.0,1130640.0,0.135344
0,960000,1373000000,2777280.0,18702700.0,10447500.0,6401400.0,109617.0,400072.0,1241440.0,0.148496
0,960000,1531000000,2923240.0,18718600.0,10433800.0,6336270.0,116586.0,423090.0,1306700.0,0.156166
0,960000,1795000000,2955120.0,18712900.0,10373800.0,6366190.0,117241.0,423928.0,1320930.0,0.157918
0,960000,2107000000,3153300.0,18722700.0,10341000.0,6279390.0,124611.0,451274.0,1409530.0,0.16842
0,960000,2405000000,3228120.0,18802100.0,10359100.0,6290960.0,128734.0,466686.0,1442960.0,0.171685
0,960000,2746000000,3515830.0,18731200.0,10202200.0,6182690.0,137225.0,502395.0,1571570.0,0.187698
0,1037000,418000000,2036100.0,20193700.0,11278000.0,7546050.0,81477.0,295095.0,910131.0,0.100828
0,1037000,902000000,2442130.0,20218900.0,11453000.0,7132840.0,96823.8,351317.0,1091630.0,0.120784
0,1037000,1104000000,2626190.0,20222200.0,11410600.0,7057810.0,103695.0,377946.0,1173910.0,0.129867
0,1037000,1373000000,2859810.0,20228200.0,11351500.0,6967210.0,112544.0,410856.0,1278330.0,0.141378
0,1037000,1531000000,3023260.0,20233800.0,11325000.0,6891940.0,119631.0,433907.0,1351390.0,0.149415
0,1037000,1795000000,3051100.0,20240100.0,11254400.0,6947080.0,120062.0,438897.0,1363860.0,0.150746
0,1037000,2107000000,3239150.0,20243300.0,11235000.0,6847010.0,129223.0,466079.0,1447890.0,0.160009
0,1037000,2405000000,3370050.0,20346700.0,11257700.0,6842410.0,130804.0,484872.0,1506420.0,0.165631
