CLUSTER,CPU_FREQ,DDR_FREQ,IPS
0,884000,418000000,1340118.2267
0,884000,902000000,1362237.5019
0,884000,1104000000,1369557.5164
0,884000,1373000000,1374956.0129
0,884000,1531000000,1381042.8838
0,884000,1795000000,1381637.1525
0,884000,2107000000,1387902.6014
0,884000,2405000000,1388587.7905
0,884000,2746000000,1394452.3819
0,960000,418000000,1449396.5743
0,960000,902000000,1475574.5299
0,960000,1104000000,1480191.8962
0,960000,1373000000,1489537.9314
0,960000,1531000000,1495465.5866
0,960000,1795000000,1496169.6955
0,960000,2107000000,1502499.2941
0,960000,2405000000,1504348.8268
0,960000,2746000000,1509430.4249
0,1037000,418000000,1557317.0501
0,1037000,902000000,1584853.9823
0,1037000,1104000000,1594362.4832
0,1037000,1373000000,1602199.5885
0,1037000,1531000000,1610416.0638
0,1037000,1795000000,1611265.8557
0,1037000,2107000000,1618145.6099
0,1037000,2405000000,1621466.8431
0,1037000,2746000000,1626970.8941
0,1133000,418000000,1690668.3225
0,1133000,902000000,1722595.3129
0,1133000,1104000000,1733224.4379
0,1133000,1373000000,1744612.9109
0,1133000,1531000000,1751033.4301
0,1133000,1795000000,1752859.5578
0,1133000,2107000000,1762708.2269
0,1133000,2405000000,1765141.0587
0,1133000,2746000000,1773420.3706
0,1229000,418000000,1821711.7959
0,1229000,902000000,1862672.633
0,1229000,1104000000,1871815.807
0,1229000,1373000000,1885097.143
0,1229000,1531000000,1894727.0473
0,1229000,1795000000,1895851.9944
0,1229000,2107000000,1906496.9306
0,1229000,2405000000,1909258.679
0,1229000,2746000000,1917869.6208
0,1325000,418000000,1948792.8586
0,1325000,902000000,1995481.9892
0,1325000,1104000000,2008984.721
0,1325000,1373000000,2022499.4705
0,1325000,1531000000,2035965.1621
0,1325000,1795000000,2032858.9683
0,1325000,2107000000,2046387.8696
0,1325000,2405000000,2051105.1785
0,1325000,2746000000,2060511.0151
0,1421000,418000000,2081724.9482
0,1421000,902000000,2129812.7269
0,1421000,1104000000,2146471.3629
0,1421000,1373000000,2160227.7886
0,1421000,1531000000,2175990.5896
0,1421000,1795000000,2176955.828
0,1421000,2107000000,2191581.0745
0,1421000,2405000000,2192311.4248
0,1421000,2746000000,2204878.023
0,1517000,418000000,2208139.6855
0,1517000,902000000,2267353.3991
0,1517000,1104000000,2285203.6573
0,1517000,1373000000,2299896.4594
0,1517000,1531000000,2315882.0181
0,1517000,1795000000,2313530.4776
0,1517000,2107000000,2328685.5378
0,1517000,2405000000,2334017.1668
0,1517000,2746000000,2347198.5242
0,1604000,418000000,2316872.4499
0,1604000,902000000,2383299.9168
0,1604000,1104000000,2398633.3245
0,1604000,1373000000,2418787.2155
0,1604000,1531000000,2438461.8987
0,1604000,1795000000,2439260.7265
0,1604000,2107000000,2457978.2558
0,1604000,2405000000,2461985.4303
0,1604000,2746000000,2475043.731
0,1700000,418000000,2442749.2891
0,1700000,902000000,2514096.7725
0,1700000,1104000000,2534070.2148
0,1700000,1373000000,2556817.6307
0,1700000,1531000000,2574314.1966
0,1700000,1795000000,2572915.3701
0,1700000,2107000000,2591750.2454
0,1700000,2405000000,2600116.0124
0,1700000,2746000000,2616141.1261
1,826000,418000000,2967047.5346
1,826000,902000000,3042274.8919
1,826000,1104000000,3064736.6468
1,826000,1373000000,3087281.9391
1,826000,1531000000,3104081.1006
1,826000,1795000000,3101929.4524
1,826000,2107000000,3120092.3746
1,826000,2405000000,3130211.7888
1,826000,2746000000,3139396.0631
1,941000,418000000,3336250.5166
1,941000,902000000,3433787.6302
1,941000,1104000000,3457046.7496
1,941000,1373000000,3489133.1605
1,941000,1531000000,3511854.8963
1,941000,1795000000,3507035.2797
1,941000,2107000000,3533463.8615
1,941000,2405000000,3538749.6233
1,941000,2746000000,3555923.7052
1,1056000,418000000,3683620.3131
1,1056000,902000000,3818150.0875
1,1056000,1104000000,3845628.648
1,1056000,1373000000,3876946.0447
1,1056000,1531000000,3913349.3976
1,1056000,1795000000,3906808.6511
1,1056000,2107000000,3936597.3749
1,1056000,2405000000,3948889.6169
1,1056000,2746000000,3963175.1009
1,1172000,418000000,4047668.0332
1,1172000,902000000,4192812.1352
1,1172000,1104000000,4224527.1569
1,1172000,1373000000,4269555.9749
1,1172000,1531000000,4310883.1112
1,1172000,1795000000,4303054.3721
1,1172000,2107000000,4339993.3568
1,1172000,2405000000,4350597.6897
1,1172000,2746000000,4375036.2321
1,1287000,418000000,4378351.7373
1,1287000,902000000,4557851.8396
1,1287000,1104000000,4604596.0568
1,1287000,1373000000,4651850.5284
1,1287000,1531000000,4700292.9812
1,1287000,1795000000,4689962.4948
1,1287000,2107000000,4732144.1272
1,1287000,2405000000,4750322.0999
1,1287000,2746000000,4767647.6923
1,1402000,418000000,4714067.1057
1,1402000,902000000,4921616.4103
1,1402000,1104000000,4963863.581
1,1402000,1373000000,5026395.1846
1,1402000,1531000000,5080574.6109
1,1402000,1795000000,5069724.6832
1,1402000,2107000000,5125097.4152
1,1402000,2405000000,5141539.0471
1,1402000,2746000000,5166081.5106
1,1517000,418000000,5037785.2266
1,1517000,902000000,5279402.1001
1,1517000,1104000000,5329339.001
1,1517000,1373000000,5394380.4039
1,1517000,1531000000,5456327.8432
1,1517000,1795000000,5445859.9503
1,1517000,2107000000,5504669.1765
1,1517000,2405000000,5526991.1301
1,1517000,2746000000,5553488.2504
1,1652000,418000000,5401590.1816
1,1652000,902000000,5677259.0964
1,1652000,1104000000,5742538.3242
1,1652000,1373000000,5818164.189
1,1652000,1531000000,5896070.8958
1,1652000,1795000000,5877531.5207
1,1652000,2107000000,5954007.47
1,1652000,2405000000,5969683.816
1,1652000,2746000000,6002546.3418
1,1767000,418000000,5713036.3976
1,1767000,902000000,6017229.6014
1,1767000,1104000000,6093778.8503
1,1767000,1373000000,6173331.1858
1,1767000,1531000000,6256680.4056
1,1767000,1795000000,6242361.461
1,1767000,2107000000,6319143.4989
1,1767000,2405000000,6354097.4783
1,1767000,2746000000,6379336.194
1,1882000,418000000,6011341.3048
1,1882000,902000000,6350641.1149
1,1882000,1104000000,6429115.5541
1,1882000,1373000000,6526825.5316
1,1882000,1531000000,6619147.0226
1,1882000,1795000000,6596597.9223
1,1882000,2107000000,6687460.5661
1,1882000,2405000000,6717126.0162
1,1882000,2746000000,6753613.1778
1,1988000,418000000,6276796.2286
1,1988000,902000000,6655762.9535
1,1988000,1104000000,6739533.4356
1,1988000,1373000000,6836683.8393
1,1988000,1531000000,6945613.0746
1,1988000,1795000000,6924914.7848
1,1988000,2107000000,7021818.1726
1,1988000,2405000000,7057079.3133
1,1988000,2746000000,7095502.9712
1,2093000,418000000,6535018.1003
1,2093000,902000000,6949529.5234
1,2093000,1104000000,7040719.9615
1,2093000,1373000000,7149947.8712
1,2093000,1531000000,7259524.7638
1,2093000,1795000000,7238204.4874
1,2093000,2107000000,7355882.201
1,2093000,2405000000,7390253.3115
1,2093000,2746000000,7425373.1296
1,2199000,418000000,6797168.7675
1,2199000,902000000,7237087.7608
1,2199000,1104000000,7341900.5547
1,2199000,1373000000,7463408.1639
1,2199000,1531000000,7583981.8008
1,2199000,1795000000,7556556.0093
1,2199000,2107000000,7678590.5962
1,2199000,2405000000,7716028.7939
1,2199000,2746000000,7748341.8727
1,2266000,418000000,6960141.1186
1,2266000,902000000,7418959.3843
1,2266000,1104000000,7520898.8082
1,2266000,1373000000,7663309.7696
1,2266000,1531000000,7771266.5719
1,2266000,1795000000,7746673.7719
1,2266000,2107000000,7878910.2319
1,2266000,2405000000,7915459.3816
1,2266000,2746000000,7961479.6504
1,2343000,418000000,7126435.5575
1,2343000,902000000,7625201.4898
1,2343000,1104000000,7737469.9046
1,2343000,1373000000,7871245.9326
1,2343000,1531000000,8017899.7814
1,2343000,1795000000,7984592.9791
1,2343000,2107000000,8114881.6318
1,2343000,2405000000,8155455.1439
1,2343000,2746000000,8202363.6218
2,1402000,418000000,4716503.6172
2,1402000,902000000,4920680.1999
2,1402000,1104000000,4968764.9166
2,1402000,1373000000,5026532.2804
2,1402000,1531000000,5081635.9762
2,1402000,1795000000,5073234.2486
2,1402000,2107000000,5126315.265
2,1402000,2405000000,5141507.1214
2,1402000,2746000000,5162836.1092
2,1690000,418000000,5499154.0423
2,1690000,902000000,5797876.7521
2,1690000,1104000000,5855953.3689
2,1690000,1373000000,5938423.4269
2,1690000,1531000000,6010729.5443
2,1690000,1795000000,5998285.6287
2,1690000,2107000000,6076119.2601
2,1690000,2405000000,6101628.5904
2,1690000,2746000000,6125739.1846
2,1815000,418000000,5834250.8337
2,1815000,902000000,6154285.3197
2,1815000,1104000000,6229871.7055
2,1815000,1373000000,6327190.9326
2,1815000,1531000000,6407796.3337
2,1815000,1795000000,6393717.2322
2,1815000,2107000000,6472982.8599
2,1815000,2405000000,6502069.1308
2,1815000,2746000000,6536469.3396
2,1940000,418000000,6159305.3756
2,1940000,902000000,6517906.2369
2,1940000,1104000000,6585443.2444
2,1940000,1373000000,6697350.368
2,1940000,1531000000,6793562.9691
