CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS
0,884000,418000000,22502100.0,17177200.0,709982.0,2915890.0,25091.3,95139.0,209475.0
0,884000,902000000,23372800.0,17207500.0,668928.0,2466740.0,26195.5,98589.2,217636.0
0,884000,1104000000,23671900.0,17213300.0,648980.0,2312450.0,26342.7,99960.0,220494.0
0,884000,1373000000,23925700.0,17221300.0,657009.0,2160220.0,26670.6,100542.0,222536.0
0,884000,1531000000,24192600.0,17226400.0,628710.0,2033670.0,26600.6,101813.0,225153.0
0,884000,1795000000,24194900.0,17231800.0,630517.0,2034850.0,26808.0,101730.0,225482.0
0,884000,2107000000,24477200.0,17237000.0,603233.0,1898080.0,26737.6,102491.0,228062.0
0,884000,2405000000,24505400.0,17236600.0,612690.0,1871310.0,27369.8,102822.0,228128.0
0,884000,2746000000,24744100.0,17242300.0,605516.0,1740010.0,27394.0,103469.0,230614.0
0,960000,418000000,24085300.0,18698700.0,808233.0,3385250.0,27378.2,102094.0,224323.0
0,960000,902000000,25209400.0,18729800.0,732541.0,2819460.0,27926.8,106487.0,234721.0
0,960000,1104000000,25505100.0,18735700.0,729718.0,2650300.0,28295.4,107216.0,237479.0
0,960000,1373000000,25849300.0,18736300.0,720124.0,2453730.0,28341.9,108515.0,240466.0
0,960000,1531000000,26101400.0,18740400.0,698824.0,2327880.0,28963.4,109601.0,243070.0
0,960000,1795000000,26142600.0,18751400.0,685741.0,2326300.0,29058.1,110219.0,243444.0
0,960000,2107000000,26438300.0,18761600.0,672321.0,2172630.0,29032.3,110888.0,246411.0
0,960000,2405000000,26508000.0,18759800.0,672887.0,2128480.0,29323.0,110876.0,246806.0
0,960000,2746000000,26779200.0,18764300.0,667430.0,1974510.0,29467.8,111881.0,249410.0
0,1037000,418000000,25769600.0,20217600.0,875808.0,3822100.0,28836.0,108734.0,240096.0
0,1037000,902000000,26921100.0,20242900.0,819775.0,3213670.0,30207.8,113353.0,250744.0
0,1037000,1104000000,27293900.0,20252100.0,808737.0,3010410.0,30344.5,114677.0,254119.0
0,1037000,1373000000,27671100.0,20262100.0,802628.0,2799610.0,30649.1,116322.0,257641.0
0,1037000,1531000000,28019700.0,20270900.0,773141.0,2628650.0,30928.9,117507.0,260989.0
0,1037000,1795000000,28056900.0,20274400.0,760657.0,2621180.0,30662.6,117591.0,261370.0
0,1037000,2107000000,28346400.0,20285200.0,746530.0,2472590.0,31941.8,118780.0,263980.0
0,1037000,2405000000,28485500.0,20280800.0,738730.0,2392730.0,31260.9,118754.0,265090.0
0,1037000,2746000000,28750300.0,20286500.0,738788.0,2238210.0,31772.7,120925.0,267703.0
0,1133000,418000000,27761700.0,22113300.0,977836.0,4415950.0,30744.2,117304.0,258486.0
0,1133000,902000000,29179600.0,22148400.0,891346.0,3687290.0,32416.7,123147.0,271514.0
0,1133000,1104000000,29574300.0,22147600.0,884965.0,3456560.0,32642.5,124274.0,275184.0
0,1133000,1373000000,29987200.0,22152800.0,887524.0,3211020.0,32779.4,125488.0,278927.0
0,1133000,1531000000,30297500.0,22165500.0,875779.0,3048710.0,33816.2,127369.0,282142.0
0,1133000,1795000000,30348000.0,22170800.0,859818.0,3038020.0,33499.4,127245.0,282657.0
0,1133000,2107000000,30777300.0,22185300.0,822405.0,2832910.0,34045.4,129874.0,286496.0
0,1133000,2405000000,30877500.0,22186800.0,829737.0,2767170.0,33885.5,129294.0,287497.0
0,1133000,2746000000,31247400.0,22188300.0,819712.0,2555550.0,34045.6,130472.0,290855.0
0,1229000,418000000,29637200.0,24012200.0,1092530.0,5070280.0,33073.1,125571.0,276090.0
0,1229000,902000000,31286900.0,24046300.0,989110.0,4217900.0,34760.1,131387.0,291241.0
0,1229000,1104000000,31682600.0,24047700.0,1002200.0,3969050.0,34937.8,132961.0,294968.0
0,1229000,1373000000,32166800.0,24059800.0,1003690.0,3688920.0,35651.6,134889.0,299532.0
0,1229000,1531000000,32683300.0,24071400.0,947054.0,3446770.0,35593.5,136755.0,304574.0
0,1229000,1795000000,32601200.0,24070500.0,964996.0,3474650.0,36300.1,136998.0,303572.0
0,1229000,2107000000,33141800.0,24084700.0,911514.0,3219010.0,36045.5,138769.0,308458.0
0,1229000,2405000000,33229900.0,24091100.0,924814.0,3159610.0,36705.7,139694.0,309508.0
0,1229000,2746000000,33677100.0,24090800.0,910841.0,2903490.0,36679.3,140163.0,313455.0
0,1325000,418000000,31415200.0,25908800.0,1223190.0,5764990.0,35264.1,132778.0,292736.0
0,1325000,902000000,33287200.0,25944700.0,1103580.0,4796710.0,36644.1,140554.0,309935.0
0,1325000,1104000000,33802300.0,25953700.0,1103600.0,4496430.0,37333.1,141623.0,314769.0
0,1325000,1373000000,34401200.0,25951500.0,1081090.0,4157840.0,37956.1,144516.0,320142.0
0,1325000,1531000000,34881300.0,25971900.0,1055540.0,3914900.0,38548.2,146094.0,324818.0
0,1325000,1795000000,34872000.0,25983400.0,1044090.0,3940720.0,38428.7,147310.0,324845.0
0,1325000,2107000000,35366200.0,25990000.0,1023650.0,3671480.0,39346.9,148414.0,329311.0
0,1325000,2405000000,35568800.0,25991900.0,1012800.0,3563400.0,39263.1,148567.0,331407.0
0,1325000,2746000000,36047000.0,25993200.0,1004570.0,3284760.0,39446.5,150428.0,335628.0
0,1421000,418000000,33345500.0,27827200.0,1309160.0,6435050.0,36757.5,140180.0,310292.0
0,1421000,902000000,35397100.0,27872000.0,1183300.0,5372910.0,39002.5,149015.0,329421.0
0,1421000,1104000000,35970600.0,27871800.0,1183370.0,5028370.0,39647.9,150770.0,335348.0
0,1421000,1373000000,36618300.0,27881200.0,1176350.0,4656820.0,40033.4,153460.0,341252.0
0,1421000,1531000000,37167500.0,27895500.0,1145730.0,4371570.0,40553.8,155526.0,345883.0
0,1421000,1795000000,37175700.0,27900300.0,1130160.0,4383940.0,40253.1,155409.0,346110.0
0,1421000,2107000000,37731200.0,27911900.0,1098160.0,4093940.0,41110.8,157738.0,351194.0
0,1421000,2405000000,37914000.0,27914600.0,1096580.0,3989210.0,42070.5,158480.0,353199.0
0,1421000,2746000000,38463900.0,27916700.0,1085040.0,3671940.0,42296.2,160308.0,358067.0
0,1517000,418000000,35204100.0,29727900.0,1393540.0,7131770.0,38534.5,148063.0,327561.0
0,1517000,902000000,37376600.0,29764500.0,1285300.0,5970220.0,41309.7,156865.0,347988.0
0,1517000,1104000000,38023800.0,29768000.0,1291400.0,5579800.0,41035.0,159042.0,353953.0
0,1517000,1373000000,38702500.0,29778200.0,1288230.0,5185750.0,42764.3,162165.0,360304.0
0,1517000,1531000000,39310600.0,29800100.0,1249070.0,4881880.0,43018.3,164375.0,365911.0
0,1517000,1795000000,39250500.0,29800200.0,1247470.0,4916440.0,42939.0,166144.0,365535.0
0,1517000,2107000000,39983800.0,29808700.0,1193410.0,4538170.0,43409.9,166790.0,372641.0
0,1517000,2405000000,40184800.0,29809200.0,1189550.0,4422880.0,43463.7,168907.0,374137.0
0,1517000,2746000000,40795800.0,29819800.0,1176850.0,4078850.0,43780.8,170674.0,379721.0
