CLUSTER,CPU_FREQ,DDR_FREQ,IPS
0,884000,418000000,1201489.9905
0,884000,902000000,1236048.0161
0,884000,1104000000,1251917.9776
0,884000,1373000000,1269006.6265
0,884000,1531000000,1278823.5785
0,884000,1795000000,1280749.0465
0,884000,2107000000,1291311.0424
0,884000,2405000000,1296035.8082
0,884000,2746000000,1310215.2003
0,960000,418000000,1289465.2412
0,960000,902000000,1329478.4324
0,960000,1104000000,1346895.0074
0,960000,1373000000,1366504.2384
0,960000,1531000000,1377853.6492
0,960000,1795000000,1380871.5105
0,960000,2107000000,1393013.4259
0,960000,2405000000,1398481.541
0,960000,2746000000,1414419.486
0,1037000,418000000,1377416.7988
0,1037000,902000000,1421912.7084
0,1037000,1104000000,1441945.1868
0,1037000,1373000000,1464262.2414
0,1037000,1531000000,1477493.5861
0,1037000,1795000000,1480024.7232
0,1037000,2107000000,1494179.5102
0,1037000,2405000000,1500190.1326
0,1037000,2746000000,1518704.6092
0,1133000,418000000,1482709.7431
0,1133000,902000000,1536891.3658
0,1133000,1104000000,1558230.1035
0,1133000,1373000000,1584782.1795
0,1133000,1531000000,1598682.7873
0,1133000,1795000000,1602232.5326
0,1133000,2107000000,1618315.5792
0,1133000,2405000000,1626888.9304
0,1133000,2746000000,1646893.0765
0,1229000,418000000,1586750.6706
0,1229000,902000000,1647664.6079
0,1229000,1104000000,1672445.7691
0,1229000,1373000000,1701392.7116
0,1229000,1531000000,1717754.6086
0,1229000,1795000000,1722117.0006
0,1229000,2107000000,1741104.9975
0,1229000,2405000000,1750669.8287
0,1229000,2746000000,1773867.1314
0,1325000,418000000,1688035.5264
0,1325000,902000000,1756744.1525
0,1325000,1104000000,1784713.7551
0,1325000,1373000000,1818256.9194
0,1325000,1531000000,1837127.3192
0,1325000,1795000000,1841306.2289
0,1325000,2107000000,1863347.1384
0,1325000,2405000000,1873838.6209
0,1325000,2746000000,1898754.592
0,1421000,418000000,1786979.7291
0,1421000,902000000,1863894.5346
0,1421000,1104000000,1895058.7622
0,1421000,1373000000,1931761.126
0,1421000,1531000000,1953900.4426
0,1421000,1795000000,1957419.9813
0,1421000,2107000000,1981656.8044
0,1421000,2405000000,1994411.5777
0,1421000,2746000000,2022253.9273
0,1517000,418000000,1882408.6847
0,1517000,902000000,1967314.0292
0,1517000,1104000000,2001904.8595
0,1517000,1373000000,2044284.415
0,1517000,1531000000,2067011.6137
0,1517000,1795000000,2073445.9308
0,1517000,2107000000,2100602.7419
0,1517000,2405000000,2112978.2692
0,1517000,2746000000,2143008.2975
0,1604000,418000000,1967514.4946
0,1604000,902000000,2057686.2987
0,1604000,1104000000,2094683.0324
0,1604000,1373000000,2143606.7874
0,1604000,1531000000,2170415.0111
0,1604000,1795000000,2175365.0123
0,1604000,2107000000,2205298.5282
0,1604000,2405000000,2217921.355
0,1604000,2746000000,2251694.4528
0,1700000,418000000,2056341.2038
0,1700000,902000000,2156087.1361
0,1700000,1104000000,2202042.6484
0,1700000,1373000000,2251606.0796
0,1700000,1531000000,2279695.5119
0,1700000,1795000000,2287140.3074
0,1700000,2107000000,2318656.1588
0,1700000,2405000000,2332780.3744
0,1700000,2746000000,2371366.3047
1,826000,418000000,3166584.5545
1,826000,902000000,3234633.1736
1,826000,1104000000,3255530.1286
1,826000,1373000000,3280588.2483
1,826000,1531000000,3295995.584
1,826000,1795000000,3296147.4703
1,826000,2107000000,3314230.2311
1,826000,2405000000,3320451.3178
1,826000,2746000000,3333924.7844
1,941000,418000000,3567290.505
1,941000,902000000,3649453.3001
1,941000,1104000000,3674789.4165
1,941000,1373000000,3707712.9262
1,941000,1531000000,3725142.8817
1,941000,1795000000,3762993.7351
1,941000,2107000000,3748263.0294
1,941000,2405000000,3759768.7204
1,941000,2746000000,3772060.0116
1,1056000,418000000,3927560.642
1,1056000,902000000,4060454.2223
1,1056000,1104000000,4080659.0341
1,1056000,1373000000,4129879.0527
1,1056000,1531000000,4121219.3669
1,1056000,1795000000,4179515.0761
1,1056000,2107000000,4134810.8108
1,1056000,2405000000,4140940.0154
1,1056000,2746000000,4192661.5842
1,1172000,418000000,4319023.0724
1,1172000,902000000,4463668.2643
1,1172000,1104000000,4489149.1747
1,1172000,1373000000,4530287.799
1,1172000,1531000000,4576331.1341
1,1172000,1795000000,4580617.0735
1,1172000,2107000000,4610664.2068
1,1172000,2405000000,4624696.2991
1,1172000,2746000000,4638821.5012
1,1287000,418000000,4694428.5316
1,1287000,902000000,4835647.7573
1,1287000,1104000000,4903274.6746
1,1287000,1373000000,4958267.5261
1,1287000,1531000000,4993568.283
1,1287000,1795000000,4989189.8164
1,1287000,2107000000,5027665.1289
1,1287000,2405000000,5039910.2161
1,1287000,2746000000,5006820.6696
1,1402000,418000000,5042529.9514
1,1402000,902000000,5243174.0084
1,1402000,1104000000,5296029.1792
1,1402000,1373000000,5359056.2564
1,1402000,1531000000,5391609.6817
1,1402000,1795000000,5398699.2543
1,1402000,2107000000,5445233.8433
1,1402000,2405000000,5463990.823
1,1402000,2746000000,5479370.4074
1,1517000,418000000,5397586.3654
1,1517000,902000000,5608227.4071
1,1517000,1104000000,5684972.357
1,1517000,1373000000,5724415.9068
1,1517000,1531000000,5804811.6576
1,1517000,1795000000,5782717.1989
1,1517000,2107000000,5853035.5861
1,1517000,2405000000,5876563.0673
1,1517000,2746000000,5894165.4199
1,1652000,418000000,5797244.0675
1,1652000,902000000,6063958.6237
1,1652000,1104000000,6096568.7098
1,1652000,1373000000,6216329.7762
1,1652000,1531000000,6266975.9884
1,1652000,1795000000,6244922.2976
1,1652000,2107000000,6341388.5101
1,1652000,2405000000,6351440.4448
1,1652000,2746000000,6370254.7662
1,1767000,418000000,6126773.5101
1,1767000,902000000,6425427.0013
1,1767000,1104000000,6500344.6513
1,1767000,1373000000,6598244.3212
1,1767000,1531000000,6619623.2141
1,1767000,1795000000,6645254.5291
1,1767000,2107000000,6716513.9332
1,1767000,2405000000,6748864.4704
1,1767000,2746000000,6761872.8358
1,1882000,418000000,6448537.5673
1,1882000,902000000,6782421.5581
1,1882000,1104000000,6870738.9526
1,1882000,1373000000,6973844.3432
1,1882000,1531000000,7042717.8821
1,1882000,1795000000,7025324.6027
1,1882000,2107000000,7106968.4138
1,1882000,2405000000,7147031.9728
1,1882000,2746000000,7165443.1353
1,1988000,418000000,6738964.2086
1,1988000,902000000,7106543.6454
1,1988000,1104000000,7200612.839
1,1988000,1373000000,7314242.9834
1,1988000,1531000000,7389996.2207
1,1988000,1795000000,7374621.5712
1,1988000,2107000000,7441126.3661
1,1988000,2405000000,7505540.4076
1,1988000,2746000000,7521753.368
