CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,6662460.0,17196500.0,13142100.0,3918.92,41057.2,155120.0,834960.0,0.387426
0,884000,902000000,7549610.0,17227900.0,12634000.0,4326.19,46471.4,175816.0,945162.0,0.438224
0,884000,1104000000,7997430.0,17223600.0,12357300.0,4388.37,49252.3,186228.0,1001630.0,0.464324
0,884000,1373000000,8541820.0,17229200.0,12031900.0,4410.32,52593.4,198948.0,1069810.0,0.495775
0,884000,1531000000,8893180.0,17234800.0,11823700.0,4580.05,54781.6,207280.0,1114130.0,0.516007
0,884000,1795000000,8946190.0,17242100.0,11798500.0,4673.71,55302.1,208080.0,1120440.0,0.518853
0,884000,2107000000,9377120.0,17251800.0,11546500.0,4745.84,57718.8,217937.0,1173930.0,0.543544
0,884000,2405000000,9559240.0,17250800.0,11434500.0,4922.45,59047.8,222222.0,1197000.0,0.554132
0,884000,2746000000,10147000.0,17256100.0,11082200.0,5211.43,62664.1,236075.0,1270870.0,0.588023
0,960000,418000000,6907450.0,18716200.0,14512700.0,4251.39,42501.0,161095.0,864567.0,0.36906
0,960000,902000000,7856900.0,18743600.0,13962700.0,4396.52,48389.7,182987.0,983962.0,0.419178
0,960000,1104000000,8343100.0,18743400.0,13666600.0,4802.87,51331.6,194050.0,1043860.0,0.445124
0,960000,1373000000,8930140.0,18750900.0,13317100.0,4980.56,54958.9,207850.0,1117650.0,0.476251
0,960000,1531000000,9308960.0,18761800.0,13097600.0,4944.19,57336.5,216826.0,1165990.0,0.496165
0,960000,1795000000,9364640.0,18762800.0,13064600.0,5043.36,57874.3,217752.0,1172860.0,0.499108
0,960000,2107000000,9830600.0,18781500.0,12800000.0,5127.31,60771.6,228514.0,1231400.0,0.52342
0,960000,2405000000,10036100.0,18776200.0,12669800.0,5007.21,62026.6,233206.0,1257490.0,0.534515
0,960000,2746000000,10664600.0,18779900.0,12291200.0,5358.04,65888.2,248171.0,1335520.0,0.567874
0,1037000,418000000,7130450.0,20231000.0,15891700.0,4518.15,43885.7,166255.0,892437.0,0.352448
0,1037000,902000000,8125910.0,20262800.0,15318000.0,4832.16,50027.9,189116.0,1017650.0,0.401024
0,1037000,1104000000,8638790.0,20263200.0,15006700.0,4722.19,53194.2,201043.0,1081890.0,0.426328
0,1037000,1373000000,9257490.0,20273100.0,14639900.0,5208.12,57033.3,215706.0,1160050.0,0.45664
0,1037000,1531000000,9679960.0,20285600.0,14395700.0,5212.95,59595.1,225420.0,1212310.0,0.477184
