CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,9209680.0,17162200.0,5231180.0,6278360.0,66420.6,233667.0,619766.0,0.536624
0,884000,902000000,10474600.0,17191600.0,5043350.0,5729920.0,74626.2,265973.0,704916.0,0.609276
0,884000,1104000000,10939500.0,17189100.0,4943860.0,5541950.0,77874.3,277209.0,736698.0,0.636419
0,884000,1373000000,11474700.0,17200300.0,4844560.0,5325810.0,81911.3,290722.0,772981.0,0.667122
0,884000,1531000000,11930900.0,17204500.0,4734150.0,5162930.0,84576.5,301343.0,803785.0,0.693473
0,884000,1795000000,11974500.0,17208500.0,4702880.0,5168960.0,85007.7,302142.0,806397.0,0.695851
0,884000,2107000000,12469800.0,17214800.0,4590900.0,4985830.0,87652.6,314918.0,839477.0,0.724364
0,884000,2405000000,12701800.0,17306600.0,4572590.0,4954240.0,89600.2,320521.0,855721.0,0.733929
0,884000,2746000000,13205300.0,17219100.0,4403450.0,4725630.0,92763.7,333709.0,888966.0,0.76689
0,960000,418000000,9613700.0,18678000.0,5748260.0,7028850.0,69088.8,244950.0,647259.0,0.514712
0,960000,902000000,10963400.0,18707300.0,5585140.0,6402970.0,78402.2,278548.0,738064.0,0.58605
0,960000,1104000000,11481300.0,18709300.0,5490450.0,6182800.0,82008.2,290973.0,773293.0,0.613667
0,960000,1373000000,12082600.0,18712900.0,5368120.0,5941290.0,86271.9,305272.0,813235.0,0.645683
0,960000,1531000000,12601800.0,18726300.0,5237820.0,5769200.0,89209.1,317874.0,848072.0,0.67295
0,960000,1795000000,12612800.0,18720600.0,5212290.0,5779260.0,89762.9,318421.0,849128.0,0.67373
0,960000,2107000000,13167400.0,18733500.0,5090190.0,5576770.0,93130.1,332607.0,886681.0,0.702876
0,960000,2405000000,13481400.0,18830300.0,5046150.0,5526530.0,93848.1,340206.0,907958.0,0.715943
0,960000,2746000000,14024800.0,18741000.0,4875470.0,5272060.0,98225.0,352793.0,944110.0,0.748352
0,1037000,418000000,9959490.0,20198300.0,6296690.0,7787880.0,71604.7,254306.0,670068.0,0.493086
0,1037000,902000000,11420400.0,20226900.0,6128780.0,7097010.0,81671.1,290511.0,768793.0,0.564611
0,1037000,1104000000,11981100.0,20226400.0,6023300.0,6860450.0,85502.3,303780.0,806939.0,0.592356
0,1037000,1373000000,12621800.0,20229600.0,5908340.0,6585990.0,90348.9,319385.0,849518.0,0.623925
0,1037000,1531000000,13211700.0,20246200.0,5766630.0,6385010.0,93350.6,333061.0,889469.0,0.652551
0,1037000,1795000000,13205100.0,20243800.0,5724410.0,6425510.0,94059.3,335345.0,889005.0,0.652309
0,1037000,2107000000,13825500.0,20251500.0,5599170.0,6181990.0,97665.3,348844.0,930393.0,0.682687
0,1037000,2405000000,14143400.0,20350100.0,5561870.0,6123560.0,99294.9,355647.0,952652.0,0.695006
0,1037000,2746000000,14751700.0,20256900.0,5379880.0,5836800.0,103533.0,370406.0,993341.0,0.728229
0,1133000,418000000,10338800.0,22085400.0,6986060.0,8751950.0,74484.3,264354.0,696366.0,0.468123
0,1133000,902000000,11956700.0,22121700.0,6797780.0,7992270.0,85807.9,303469.0,804929.0,0.540491
0,1133000,1104000000,12567400.0,22120800.0,6700020.0,7718210.0,89267.9,320480.0,845990.0,0.568127
0,1133000,1373000000,13299600.0,22127200.0,6555710.0,7419900.0,94535.8,337102.0,895337.0,0.601052
0,1133000,1531000000,13888000.0,22144300.0,6432520.0,7201560.0,98616.8,352295.0,934526.0,0.627156
0,1133000,1795000000,13907300.0,22142600.0,6370380.0,7245310.0,98890.3,356287.0,936759.0,0.628081
0,1133000,2107000000,14589000.0,22150300.0,6246370.0,6963680.0,103591.0,368422.0,982516.0,0.658637
0,1133000,2405000000,14949600.0,22220400.0,6182530.0,6878730.0,104433.0,377530.0,1006800.0,0.672788
0,1133000,2746000000,15625700.0,22158800.0,6009890.0,6572000.0,110140.0,392985.0,1052080.0,0.70517
0,1229000,418000000,10734700.0,23983400.0,7666620.0,9725940.0,77088.7,273582.0,723103.0,0.44759
0,1229000,902000000,12481600.0,24016200.0,7458420.0,8903280.0,88715.8,317490.0,840722.0,0.519714
0,1229000,1104000000,13127400.0,24009700.0,7383410.0,8578360.0,93201.4,332659.0,883633.0,0.546751
0,1229000,1373000000,13857400.0,24022800.0,7249000.0,8280360.0,99377.5,353387.0,933445.0,0.576841
0,1229000,1531000000,14552800.0,24045000.0,7098810.0,8027400.0,103488.0,368533.0,980265.0,0.605231
0,1229000,1795000000,14607000.0,24047500.0,7034290.0,8055210.0,103740.0,369532.0,983147.0,0.607426
0,1229000,2107000000,15336400.0,24053800.0,6891880.0,7761370.0,108495.0,387210.0,1032170.0,0.63759
0,1229000,2405000000,15622300.0,24055000.0,6828710.0,7652980.0,110798.0,393864.0,1051570.0,0.649441
0,1229000,2746000000,16428700.0,24055900.0,6652510.0,7333160.0,116114.0,414233.0,1106060.0,0.682934
0,1325000,418000000,11083200.0,25876300.0,8342950.0,10728500.0,79298.0,283166.0,746172.0,0.428309
0,1325000,902000000,12900100.0,25914900.0,8177390.0,9824220.0,92536.9,327425.0,868657.0,0.497785
0,1325000,1104000000,13566000.0,25908900.0,8102090.0,9488530.0,97472.3,344953.0,913648.0,0.523599
0,1325000,1373000000,14492000.0,25921600.0,7914980.0,9123960.0,102987.0,367019.0,975689.0,0.559071
0,1325000,1531000000,15083300.0,25929800.0,7748010.0,8936060.0,110270.0,383280.0,1015880.0,0.581698
0,1325000,1795000000,15247900.0,25941700.0,7681300.0,8907800.0,107784.0,386824.0,1026210.0,0.587773
0,1325000,2107000000,16009400.0,25957600.0,7544250.0,8597620.0,113874.0,405508.0,1077750.0,0.616745
0,1325000,2405000000,16377400.0,25953400.0,7452990.0,8462280.0,115333.0,413216.0,1102290.0,0.63103
0,1325000,2746000000,17201300.0,25959800.0,7302610.0,8111940.0,121816.0,433665.0,1157780.0,0.662611
0,1421000,418000000,11400400.0,27803200.0,9063930.0,11739300.0,81653.0,292301.0,767570.0,0.410042
0,1421000,902000000,13386800.0,27828600.0,8849420.0,10765800.0,94785.1,340566.0,901282.0,0.481042
0,1421000,1104000000,14088200.0,27838800.0,8787090.0,10410900.0,100537.0,358681.0,948334.0,0.506062
0,1421000,1373000000,15054900.0,27840200.0,8578980.0,10032800.0,106239.0,383424.0,1013280.0,0.540762
0,1421000,1531000000,15708400.0,27842900.0,8403840.0,9809850.0,114024.0,400652.0,1057640.0,0.564179
0,1421000,1795000000,15851700.0,27860100.0,8359660.0,9776540.0,111776.0,400952.0,1067040.0,0.568977
0,1421000,2107000000,16703100.0,27872200.0,8208000.0,9420400.0,117613.0,422718.0,1124310.0,0.599275
0,1421000,2405000000,17022700.0,27869600.0,8124070.0,9309050.0,120241.0,431356.0,1146710.0,0.610795
0,1421000,2746000000,18000600.0,27875400.0,7935470.0,8903000.0,126056.0,453359.0,1211720.0,0.645751
0,1517000,418000000,11663200.0,29684200.0,9773070.0,12749100.0,83747.0,297696.0,785630.0,0.392904
