CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,8007910.0,17167700.0,9431100.0,2852930.0,49080.7,178764.0,667788.0,0.466461
0,884000,902000000,9082830.0,17206000.0,9099110.0,2572150.0,55356.2,202178.0,757968.0,0.527886
0,884000,1104000000,9566880.0,17205700.0,8869270.0,2506900.0,58267.7,213756.0,797945.0,0.556033
0,884000,1373000000,10181500.0,17207500.0,8601650.0,2402680.0,61638.6,225917.0,849157.0,0.591688
0,884000,1531000000,10547300.0,17216600.0,8411090.0,2380000.0,64699.3,234227.0,879337.0,0.612617
0,884000,1795000000,10646400.0,17223000.0,8378310.0,2357920.0,64512.4,236052.0,887627.0,0.618147
0,884000,2107000000,11120600.0,17231200.0,8185480.0,2270770.0,67033.4,245928.0,926848.0,0.645377
0,884000,2405000000,11252500.0,17226200.0,8053380.0,2317110.0,69708.2,249375.0,938634.0,0.653224
0,884000,2746000000,11872200.0,17226300.0,7726040.0,2265840.0,73587.2,263245.0,990033.0,0.689188
0,960000,418000000,8302420.0,18689400.0,10429500.0,3196370.0,51148.2,185504.0,692871.0,0.444227
0,960000,902000000,9494020.0,18722800.0,10072300.0,2865040.0,57646.8,211042.0,791514.0,0.507084
0,960000,1104000000,10021100.0,18724300.0,9834670.0,2783000.0,61102.7,222519.0,835421.0,0.535192
0,960000,1373000000,10602100.0,18725700.0,9470500.0,2794390.0,65902.4,236094.0,883452.0,0.566175
0,960000,1531000000,11044500.0,18739500.0,9303140.0,2707160.0,68516.2,245122.0,920508.0,0.589368
0,960000,1795000000,11152800.0,18742800.0,9299300.0,2647330.0,68306.8,248168.0,930744.0,0.595036
0,960000,2107000000,11697100.0,18751300.0,9083670.0,2541210.0,70536.0,259882.0,975015.0,0.6238
0,960000,2405000000,11922700.0,18753300.0,8978890.0,2510400.0,72314.6,264010.0,994615.0,0.635768
0,960000,2746000000,12545300.0,18746800.0,8583980.0,2517750.0,77621.5,277800.0,1046040.0,0.669198
0,1037000,418000000,8528230.0,20202700.0,11302400.0,3698310.0,53449.6,190938.0,710795.0,0.422133
0,1037000,902000000,9854720.0,20241200.0,11063200.0,3171900.0,59977.7,218983.0,821802.0,0.486864
0,1037000,1104000000,10342500.0,20239100.0,10745900.0,3190220.0,64361.1,230012.0,861711.0,0.511015
0,1037000,1373000000,11125600.0,20250000.0,10511400.0,2959070.0,67354.6,247024.0,928316.0,0.54941
0,1037000,1531000000,11607100.0,20261900.0,10311200.0,2878760.0,70029.0,257401.0,967104.0,0.572855
0,1037000,1795000000,11603700.0,20257200.0,10192700.0,2992500.0,71888.6,257814.0,967565.0,0.572821
0,1037000,2107000000,12232500.0,20270200.0,10014500.0,2802720.0,73784.4,271214.0,1020440.0,0.60347
0,1037000,2405000000,12489900.0,20272300.0,9891310.0,2771210.0,75414.7,276376.0,1041310.0,0.616106
0,1037000,2746000000,13167800.0,20271400.0,9471760.0,2775010.0,81003.7,292295.0,1098140.0,0.649575
0,1133000,418000000,8944390.0,22113800.0,12686200.0,3972380.0,54813.1,199823.0,745338.0,0.404472
0,1133000,902000000,10298400.0,22141800.0,12302900.0,3561730.0,62636.3,228494.0,857925.0,0.465116
0,1133000,1104000000,10878100.0,22147700.0,12064400.0,3453880.0,66304.5,241984.0,907396.0,0.491164
0,1133000,1373000000,11657700.0,22153000.0,11715900.0,3333090.0,70799.1,258939.0,971769.0,0.526237
0,1133000,1531000000,12077400.0,22152800.0,11431000.0,3361840.0,75006.6,268510.0,1006980.0,0.545187
0,1133000,1795000000,12229000.0,22163600.0,11433000.0,3276760.0,74568.8,271631.0,1018980.0,0.551755
0,1133000,2107000000,12792900.0,22167000.0,11117200.0,3254100.0,79022.7,283922.0,1066710.0,0.577117
