CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,11365900.0,17175900.0,9707380.0,602973.0,34390.8,128592.0,609928.0,0.661737
0,884000,902000000,12565100.0,17208000.0,9096180.0,522777.0,37853.9,141888.0,674107.0,0.730195
0,884000,1104000000,13232100.0,17306600.0,8803060.0,511613.0,39905.1,149159.0,709402.0,0.764572
0,884000,1373000000,13834200.0,17214100.0,8376490.0,482218.0,41616.9,155847.0,741323.0,0.803664
0,884000,1531000000,14235100.0,17224600.0,8158390.0,468854.0,42920.3,160429.0,763072.0,0.826429
0,884000,1795000000,14330900.0,17227600.0,8103170.0,469029.0,43130.4,161718.0,768259.0,0.831857
0,884000,2107000000,14888700.0,17323900.0,7882640.0,449031.0,44716.9,167894.0,798343.0,0.85943
0,884000,2405000000,15019500.0,17235400.0,7694170.0,469900.0,44804.1,169934.0,806147.0,0.871431
0,884000,2746000000,15702100.0,17240100.0,7326360.0,430139.0,47307.3,177212.0,842475.0,0.910794
0,960000,418000000,11905300.0,18695600.0,10824500.0,679631.0,35988.0,134552.0,638605.0,0.636797
0,960000,902000000,13218900.0,18728400.0,10154500.0,589777.0,39871.9,149210.0,709402.0,0.705822
0,960000,1104000000,13937500.0,18824400.0,9834190.0,572262.0,41992.5,157153.0,747463.0,0.740397
0,960000,1373000000,14605200.0,18735900.0,9369950.0,544751.0,44078.4,164725.0,783544.0,0.779523
0,960000,1531000000,15049700.0,18747600.0,9132960.0,524622.0,45341.7,170179.0,807619.0,0.802754
0,960000,1795000000,15158300.0,18750200.0,9066050.0,528908.0,45673.9,170902.0,813054.0,0.808432
0,960000,2107000000,15775500.0,18849600.0,8817530.0,504132.0,47433.2,177919.0,846374.0,0.836914
0,960000,2405000000,15937000.0,18757400.0,8603780.0,528007.0,47544.5,179884.0,855576.0,0.849647
0,960000,2746000000,16683500.0,18766900.0,8200710.0,489691.0,50215.8,188497.0,895637.0,0.888986
0,1037000,418000000,12422600.0,20219100.0,11961600.0,753623.0,37485.6,140325.0,666239.0,0.614419
0,1037000,902000000,13823700.0,20250800.0,11247000.0,654405.0,41646.7,156033.0,742189.0,0.682625
0,1037000,1104000000,14584100.0,20344200.0,10901000.0,634032.0,43896.5,164435.0,782232.0,0.71687
0,1037000,1373000000,15315900.0,20257800.0,10406400.0,600916.0,46108.2,172794.0,822326.0,0.756048
0,1037000,1531000000,15818800.0,20273500.0,10137000.0,582447.0,47628.9,178769.0,849008.0,0.780276
0,1037000,1795000000,15925500.0,20274200.0,10066100.0,589223.0,47989.1,179604.0,854340.0,0.785511
0,1037000,2107000000,16603700.0,20372600.0,9781420.0,563017.0,49924.9,187063.0,890358.0,0.815003
0,1037000,2405000000,16805700.0,20279700.0,9540140.0,589346.0,50071.9,189536.0,901089.0,0.828694
0,1037000,2746000000,17615700.0,20286100.0,9112830.0,533721.0,52893.7,198790.0,945339.0,0.868366
0,1133000,418000000,13017000.0,22116200.0,13386400.0,866867.0,39381.3,146891.0,697228.0,0.588573
0,1133000,902000000,14557600.0,22149200.0,12610600.0,745769.0,43890.2,164225.0,781150.0,0.65725
0,1133000,1104000000,15280700.0,22156100.0,12211200.0,715580.0,46043.8,172347.0,820143.0,0.689683
0,1133000,1373000000,16169800.0,22156500.0,11701400.0,688807.0,48800.5,182413.0,867710.0,0.72981
0,1133000,1531000000,16730200.0,22174900.0,11411500.0,658725.0,50335.3,188980.0,897499.0,0.754469
0,1133000,1795000000,16846200.0,22192600.0,11350000.0,667495.0,50771.7,190342.0,904237.0,0.759094
0,1133000,2107000000,17517400.0,22185200.0,10974200.0,630891.0,52618.1,197574.0,940461.0,0.789595
0,1133000,2405000000,17839000.0,22180400.0,10737000.0,668944.0,53175.8,201354.0,957178.0,0.804269
0,1133000,2746000000,18707400.0,22192100.0,10287100.0,606079.0,56205.5,211111.0,1003460.0,0.842977
0,1229000,418000000,13548300.0,24018400.0,14875900.0,958583.0,40932.3,153170.0,727298.0,0.564076
0,1229000,902000000,15231400.0,24047600.0,14013400.0,834340.0,45918.2,171924.0,817652.0,0.633387
0,1229000,1104000000,16003200.0,24053300.0,13593900.0,793578.0,48101.0,180425.0,858951.0,0.665322
0,1229000,1373000000,16957500.0,24049600.0,13039100.0,768455.0,51171.1,191230.0,910363.0,0.705084
0,1229000,1531000000,17575600.0,24080200.0,12722700.0,742208.0,52982.3,198525.0,943490.0,0.729875
