CLUSTER,CPU_FREQ,DDR_FREQ,INST_RETIRED,CPU_CYCLES,STALL_BACKEND,STALL_FRONTEND,L3D_CACHE_REFILL,L3D_CACHE,MEM_ACCESS,IPC
0,884000,418000000,26017300.0,17221200.0,1599600.0,3619.04,4867.45,18552.8,100020.0,1.51077
0,884000,902000000,26430300.0,17252000.0,1382310.0,3792.61,4957.64,18835.7,101606.0,1.53201
0,884000,1104000000,26598800.0,17251000.0,1280150.0,3778.83,4971.12,18996.1,102135.0,1.54187
0,884000,1373000000,26782100.0,17254400.0,1173380.0,3955.97,5008.67,19129.1,102923.0,1.55219
0,884000,1531000000,26911100.0,17273900.0,1115700.0,3680.2,5034.84,19222.5,103461.0,1.5579
0,884000,1795000000,26922300.0,17268700.0,1103720.0,3770.93,5053.25,19256.4,103726.0,1.55902
0,884000,2107000000,27048200.0,17277900.0,1037430.0,3698.52,5060.55,19339.0,103979.0,1.56547
0,884000,2405000000,27099800.0,17279900.0,1008190.0,3951.32,5076.75,19370.0,104267.0,1.56828
0,884000,2746000000,27258500.0,17285300.0,918436.0,3817.16,5107.04,19450.4,104770.0,1.57697
0,960000,418000000,28140800.0,18737900.0,1841390.0,3797.56,5266.76,20054.3,108190.0,1.5018
0,960000,902000000,28626100.0,18772600.0,1584480.0,4137.56,5350.79,20366.5,109873.0,1.52488
0,960000,1104000000,28807300.0,18770700.0,1473820.0,4030.19,5399.4,20641.9,110866.0,1.5347
0,960000,1373000000,29033000.0,18777000.0,1344590.0,4169.27,5419.49,20727.3,111402.0,1.5462
0,960000,1531000000,29159200.0,18788800.0,1280850.0,3962.43,5466.97,20876.5,112183.0,1.55194
0,960000,1795000000,29194600.0,18790200.0,1260740.0,4187.27,5458.73,20863.0,112194.0,1.55371
0,960000,2107000000,29331100.0,18800100.0,1188720.0,4146.47,5497.33,21044.6,112970.0,1.56016
0,960000,2405000000,29391100.0,18799200.0,1151750.0,4216.6,5497.36,21030.9,112976.0,1.56342
0,960000,2746000000,29568800.0,18805100.0,1050970.0,4252.99,5543.35,21131.0,113772.0,1.57238
0,1037000,418000000,30247000.0,20258800.0,2097460.0,4261.36,5665.35,21625.4,116337.0,1.49303
0,1037000,902000000,30774400.0,20286800.0,1808750.0,4463.27,5765.92,21959.6,118272.0,1.51696
0,1037000,1104000000,31016200.0,20304200.0,1681020.0,4407.17,5808.73,22235.6,119347.0,1.52758
0,1037000,1373000000,31252300.0,20303900.0,1538830.0,4541.93,5859.65,22355.3,120385.0,1.53923
0,1037000,1531000000,31403400.0,20310600.0,1454960.0,4451.21,5875.01,22466.3,120745.0,1.54616
0,1037000,1795000000,31434500.0,20311500.0,1437080.0,4518.89,5889.12,22489.9,120910.0,1.54762
0,1037000,2107000000,31599300.0,20322000.0,1348750.0,4446.44,5909.85,22612.5,121449.0,1.55493
0,1037000,2405000000,31671900.0,20323500.0,1306250.0,4389.05,5921.4,22657.4,121654.0,1.55839
0,1037000,2746000000,31870500.0,20326700.0,1190500.0,4601.27,5962.91,22752.3,122512.0,1.56791
0,1133000,418000000,32851100.0,22158300.0,2433350.0,4752.44,6155.31,23519.1,126474.0,1.48256
0,1133000,902000000,33473800.0,22192400.0,2093630.0,4715.07,6272.77,23937.8,128869.0,1.50835
0,1133000,1104000000,33727000.0,22196800.0,1945860.0,4873.83,6309.37,24152.7,129732.0,1.51946
0,1133000,1373000000,34024000.0,22213400.0,1784300.0,4835.44,6374.67,24409.7,130968.0,1.53169
0,1133000,1531000000,34194800.0,22219000.0,1687300.0,4846.56,6394.72,24509.3,131496.0,1.53899
0,1133000,1795000000,34217700.0,22211200.0,1665980.0,4710.28,6400.71,24513.8,131504.0,1.54056
0,1133000,2107000000,34412300.0,22224100.0,1561800.0,4939.81,6438.95,24602.0,132336.0,1.54842
0,1133000,2405000000,34507300.0,22224500.0,1505200.0,4963.23,6447.84,24714.4,132557.0,1.55267
0,1133000,2746000000,34714200.0,22227100.0,1383280.0,5137.61,6513.84,24858.8,133620.0,1.5618
0,1229000,418000000,35415000.0,24057400.0,2792860.0,5269.24,6628.2,25369.8,136242.0,1.4721
0,1229000,902000000,36136600.0,24091600.0,2393830.0,5374.08,6757.64,25863.1,138936.0,1.49996
0,1229000,1104000000,36402100.0,24092200.0,2235000.0,5356.16,6807.73,26101.4,139964.0,1.51095
0,1229000,1373000000,36734700.0,24101200.0,2044420.0,5347.01,6874.45,26336.7,141296.0,1.52418
0,1229000,1531000000,36940400.0,24115000.0,1934770.0,5261.2,6913.29,26469.3,142084.0,1.53184
0,1229000,1795000000,36991500.0,24118400.0,1907560.0,5191.2,6923.56,26519.0,142334.0,1.53374
0,1229000,2107000000,37215100.0,24132300.0,1787010.0,5386.4,6963.76,26610.9,143138.0,1.54213
0,1229000,2405000000,37315200.0,24128600.0,1723200.0,5429.09,6974.63,26753.3,143427.0,1.54651
0,1229000,2746000000,37562800.0,24129700.0,1575670.0,5414.2,7032.03,26887.1,144473.0,1.55671
0,1325000,418000000,37948700.0,25959000.0,3173440.0,5379.47,7098.12,27149.8,145793.0,1.46187
0,1325000,902000000,38754200.0,25988800.0,2719290.0,5692.75,7265.11,27742.9,149211.0,1.49119
0,1325000,1104000000,39080800.0,26000800.0,2535390.0,5571.53,7312.49,28023.7,150294.0,1.50306
0,1325000,1373000000,39461200.0,26000800.0,2306860.0,5765.19,7373.67,28244.4,151618.0,1.51769
0,1325000,1531000000,39694500.0,26019900.0,2186020.0,5685.93,7426.29,28415.8,152665.0,1.52554
0,1325000,1795000000,39769000.0,26034800.0,2155960.0,5896.25,7430.51,28482.2,152677.0,1.52753
0,1325000,2107000000,39996200.0,26032900.0,2017740.0,5816.68,7476.8,28642.8,153744.0,1.53637
0,1325000,2405000000,40115200.0,26030500.0,1944130.0,5654.61,7500.07,28749.9,154256.0,1.54108
0,1325000,2746000000,40387400.0,26036200.0,1785960.0,6031.29,7553.92,28925.2,155310.0,1.5512
0,1421000,418000000,40460500.0,27872400.0,3578550.0,5838.69,7566.63,29004.6,155582.0,1.45164
0,1421000,902000000,41387600.0,27913500.0,3062860.0,6069.47,7752.8,29623.4,159133.0,1.48271
0,1421000,1104000000,41744500.0,27908100.0,2843210.0,6045.48,7799.33,29834.6,160345.0,1.49579
0,1421000,1373000000,42168600.0,27919600.0,2600320.0,5887.56,7888.91,30214.3,162189.0,1.51036
0,1421000,1531000000,42448100.0,27944800.0,2457480.0,6198.53,7933.57,30393.0,163251.0,1.519
0,1421000,1795000000,42489600.0,27939800.0,2427570.0,6154.59,7947.27,30498.7,163513.0,1.52075
0,1421000,2107000000,42768100.0,27952200.0,2272740.0,6195.88,8000.88,30649.9,164573.0,1.53004
0,1421000,2405000000,42909300.0,27952700.0,2188600.0,6111.44,8028.29,30773.5,165099.0,1.53507
0,1421000,2746000000,43222900.0,27959300.0,2006850.0,6172.07,8081.44,30906.1,166175.0,1.54592
0,1517000,418000000,42904800.0,29771900.0,4010200.0,6330.05,8022.93,30752.0,165110.0,1.44112
0,1517000,902000000,43962300.0,29812200.0,3415660.0,6390.45,8204.51,31445.6,168820.0,1.47464
0,1517000,1104000000,44339200.0,29797400.0,3174410.0,6616.73,8278.75,31741.6,170408.0,1.48802
0,1517000,1373000000,44823100.0,29816800.0,2903530.0,6416.23,8382.27,32129.6,172243.0,1.50329
0,1517000,1531000000,45135500.0,29842800.0,2741790.0,6587.96,8435.25,32368.7,173573.0,1.51244
0,1517000,1795000000,45207000.0,29842400.0,2698650.0,6494.07,8453.76,32393.2,173819.0,1.51486
0,1517000,2107000000,45533300.0,29857100.0,2517210.0,6693.56,8492.76,32527.5,174888.0,1.52504
0,1517000,2405000000,45663200.0,29856200.0,2438430.0,6605.6,8524.96,32685.5,175426.0,1.52944
0,1517000,2746000000,45999300.0,29864300.0,2244610.0,6716.53,8603.89,32932.8,176998.0,1.54028
0,1604000,418000000,45086500.0,31471500.0,4401040.0,6668.63,8444.88,32272.5,173311.0,1.43262
0,1604000,902000000,46233600.0,31525700.0,3765510.0,6641.24,8638.73,33124.1,177803.0,1.46654
0,1604000,1104000000,46704700.0,31530100.0,3486900.0,6891.64,8718.83,33428.9,179401.0,1.48127
0,1604000,1373000000,47232300.0,31540200.0,3180200.0,6941.96,8819.35,33813.5,181505.0,1.49753
0,1604000,1531000000,47542500.0,31552200.0,3006080.0,6873.39,8897.96,34073.9,182826.0,1.50678
0,1604000,1795000000,47616800.0,31551600.0,2960940.0,6842.97,8880.56,34080.5,182837.0,1.50917
0,1604000,2107000000,47956900.0,31567400.0,2772500.0,6848.79,8965.16,34314.4,184405.0,1.51919
0,1604000,2405000000,48120900.0,31574900.0,2681430.0,6987.88,8985.25,34462.7,184948.0,1.52403
0,1604000,2746000000,48486900.0,31573900.0,2460870.0,6900.59,9064.11,34696.6,186471.0,1.53566
0,1700000,418000000,47450500.0,33361000.0,4869870.0,7112.97,8879.76,34016.7,182571.0,1.42235
0,1700000,902000000,48751800.0,33436400.0,4163990.0,7181.51,9104.25,34932.6,187334.0,1.45805
0,1700000,1104000000,49251300.0,33430100.0,3857830.0,7249.31,9202.43,35291.5,189447.0,1.47326
0,1700000,1373000000,49836100.0,33435700.0,3512390.0,7245.73,9308.89,35684.7,191565.0,1.49051
0,1700000,1531000000,50204500.0,33456400.0,3311750.0,7376.28,9374.65,35895.8,192885.0,1.5006
0,1700000,1795000000,50267900.0,33459800.0,3277100.0,7371.27,9391.89,36039.6,193262.0,1.50234
0,1700000,2107000000,50691200.0,33491100.0,3054320.0,7398.13,9479.07,36310.4,195009.0,1.51357
0,1700000,2405000000,50817400.0,33478500.0,2966060.0,7314.21,9497.27,36402.3,195375.0,1.51791
0,1700000,2746000000,51236900.0,33484900.0,2720390.0,7520.4,9582.67,36641.7,197115.0,1.53015
1,826000,418000000,66520900.0,16288700.0,5851400.0,8405.16,13104.4,36009.1,256924.0,4.08386
1,826000,902000000,67253600.0,16307900.0,5761580.0,8532.36,13265.7,36594.3,259693.0,4.12399
1,826000,1104000000,67485300.0,16308400.0,5719510.0,8606.99,13291.9,36594.4,260473.0,4.13806
1,826000,1373000000,67748100.0,16312200.0,5685910.0,8665.32,13335.0,36272.8,261529.0,4.15323
1,826000,1531000000,67909900.0,16319300.0,5668510.0,8699.45,13409.8,36435.9,262569.0,4.16132
1,826000,1795000000,67953300.0,16318800.0,5651540.0,8669.75,13348.5,36586.7,262337.0,4.1641
1,826000,2107000000,68129800.0,16325700.0,5634540.0,8614.28,13371.4,36247.2,263381.0,4.17317
1,826000,2405000000,68213500.0,16327600.0,5628260.0,8617.97,13426.3,36710.0,263326.0,4.17781
1,826000,2746000000,67269800.0,16327900.0,5769930.0,8607.47,13225.4,36335.5,260981.0,4.11993
1,941000,418000000,75413200.0,18576500.0,6738530.0,9546.15,14877.7,40777.0,290914.0,4.0596
1,941000,902000000,76359300.0,18596700.0,6619880.0,9726.2,15072.2,41555.1,295048.0,4.10606
1,941000,1104000000,76392400.0,18601100.0,6616950.0,9695.83,15013.2,41162.1,295493.0,4.10688
1,941000,1373000000,76899000.0,18602700.0,6543580.0,9749.29,15162.4,41918.3,297187.0,4.13376
1,941000,1531000000,77185800.0,18612800.0,6507050.0,9865.41,15241.0,41432.3,297914.0,4.14693
1,941000,1795000000,77197100.0,18611400.0,6499990.0,9850.56,15225.0,41849.5,298046.0,4.14784
1,941000,2107000000,77471200.0,18615100.0,6444950.0,9858.2,15281.3,41139.3,299215.0,4.16173
1,941000,2405000000,77534600.0,18618400.0,6457370.0,9767.43,15279.1,41518.9,299398.0,4.16441
1,941000,2746000000,77686600.0,18619800.0,6428820.0,9911.75,15267.7,42160.2,299867.0,4.17225
1,1056000,418000000,84138200.0,20863000.0,7663000.0,10624.5,16586.6,45351.8,324926.0,4.0329
1,1056000,902000000,86407000.0,20888300.0,6979680.0,11418.8,17049.3,46133.2,334242.0,4.1366
1,1056000,1104000000,85715300.0,20888700.0,7441960.0,10802.5,16967.8,46731.7,330807.0,4.10344
1,1056000,1373000000,85650700.0,20893200.0,7453900.0,10900.5,16911.3,46382.8,330983.0,4.09946
1,1056000,1531000000,86388900.0,20902500.0,7350740.0,10936.7,17041.8,46606.5,333534.0,4.13294
1,1056000,1795000000,86406600.0,20902200.0,7343980.0,11016.3,17015.7,46474.0,333459.0,4.13384
1,1056000,2107000000,86683000.0,20910700.0,7312470.0,10951.9,17112.1,46391.4,335178.0,4.14539
1,1056000,2405000000,86819500.0,20908800.0,7284550.0,10908.5,17157.9,46485.7,335072.0,4.1523
1,1056000,2746000000,86969900.0,20914600.0,7272600.0,10923.7,17199.3,47307.7,335704.0,4.15833
1,1172000,418000000,92841900.0,23173400.0,8618890.0,11260.6,18341.9,50647.8,358971.0,4.00641
1,1172000,902000000,94144600.0,23191900.0,8419890.0,11371.4,18512.3,50568.7,363626.0,4.05937
